Sitename,Site_code,Country,Site_type,Latitude,Longitude,Labcode,Layer/SU/UNIT/LOCUS,Yrs BP,STD,Mat,dc13,pottery,SEQUENCE,REFERENCE_C14,STRATIGRAPHY,
Rabah_V,RBAVH,ALGERIA,OpenAir,34.43,5.13,Gif1381,NA,6540,300,NA,,0,NA,,,
Ravin_du_Hibou,RVHB,MALI,OpenAir,14.4,-3.45,ETH20214,H3B,8700,75,NA,,1,NA,Huysecom et al 2005,,
Ravin_du_Hibou,RVHB,MALI,OpenAir,14.4,-3.45,Ly6804,H3B,8210,60,NA,,1,NA,Huysecom et al 2005,,
Ravin_du_Hibou,RVHB,MALI,OpenAir,14.4,-3.45,Ly9339,H3B,8115,50,NA,,1,NA,Huysecom et al 2005,,
Ravin_du_Hibou,RVHB,MALI,OpenAir,14.4,-3.45,Ly9335,H3B,8085,50,NA,,1,NA,Huysecom et al 2005,,
Ravin_du_Hibou,RVHB,MALI,OpenAir,14.4,-3.45,Ly9334,H3B,8080,55,NA,,1,NA,Huysecom et al 2005,,
Ravin_du_Hibou,RVHB,MALI,OpenAir,14.4,-3.45,Erl11601,H3B,6670,51,NA,,1,NA,Huysecom et al 2005,,
Ravin_du_Hibou,RVHB,MALI,OpenAir,14.4,-3.45,Erl11599,H3B,6558,51,NA,,1,NA,Huysecom et al 2005,,
Regenfeld_87/2,RGEREG87/2,EGYPT,OpenAir,24.74,27.13,KN3983,SURFACE,7640,80,OES,-6.9,1,NA,Gehlen 2002,,
Regenfeld_96/1,RGEREG96/1,EGYPT,OpenAir,24.74,27.13,KN4973,SURFACE,9388,70,OES,-0.88,0,NA,Gehlen 2002,,
Regenfeld_96/1,RGEREG96/1,EGYPT,OpenAir,24.74,27.13,UtC5581,FIREPLACE,8040,50,CH,-26.1,0,NA,Gehlen 2002,,
Regenfeld_96/1,RGEREG96/1,EGYPT,OpenAir,24.74,27.13,UtC7190,SURFACE/CLUSTER4,7186,49,OES,-3.8,1,NA,,,
Regenfeld_96/1-1,RGEREG96/1-1,EGYPT,OpenAir,24.74,27.13,KN5053,Pit/Fireplace,8593,70,OES,-25,0,NA,Gehlen 2002,,
Regenfeld_96/1-2,RGEREG96/1-2,EGYPT,OpenAir,24.74,27.13,UtC7187,LAYER3/4,8209,43,OES,-5.2,0,NA,Gehlen 2002,,
Regenfeld_96/1-2,RGEREG96/1-2,EGYPT,OpenAir,24.74,27.13,UtC7188,LAYER3,7965,48,CH,-25.9,0,NA,Gehlen 2002,,
Regenfeld_96/1-2,RGEREG96/1-2,EGYPT,OpenAir,24.74,27.13,UtC7189,LAYER2/3,6978,38,CH,-25.7,1,NA,Gehlen 2002,,
Regenfeld_96/1-3,RGEREG96/1-3,EGYPT,OpenAir,24.74,27.13,UtC9441,BUTCH/SITE,6422,41,OES,-3.4,0,NA,Gehlen 2002,,
Regenfeld_96/15,RGEREG96/15,EGYPT,OpenAir,24.74,27.13,UtC7185,STONECIRCLE,6617,46,OES,-5.1,0,NA,Gehlen 2002,,
Regenfeld_96/1-5,RGEREG96/1-5,EGYPT,OpenAir,24.74,27.13,UtC7186,FIREPLACE,8261,43,CH,-23.9,0,NA,Gehlen 2002,,
Regenfeld_96/19,RGEREG96/19,EGYPT,OpenAir,24.74,27.13,UtC6534,SURFACE,8690,50,OES,-6.2,0,NA,Gehlen 2002,,
Regenfeld_96/19,RGEREG96/19,EGYPT,OpenAir,24.74,27.13,UtC9461,SURFACE,7168,45,OES,-6.2,1,NA,Gehlen 2002,,
Regenfeld_96/19,RGEREG96/19,EGYPT,OpenAir,24.74,27.13,UtC9458,SURFACE,7160,50,OES,-4.4,1,NA,Gehlen 2002,,
Regenfeld_96/20,RGEREG96/20,EGYPT,OpenAir,24.74,27.13,UtC7192,SURFACE/CLUSTER1,9040,60,OES,-6,0,NA,Gehlen 2002,,
Regenfeld_96/20,RGEREG96/20,EGYPT,OpenAir,24.74,27.13,UtC7191,SURFACE/CLUSTER2,8990,60,OES,-1.3,0,NA,Gehlen 2002,,
Saggai_1,SGG1,SUDAN,OpenAir,15.87,32.58,284R,SGG1_284R,10060,150,MLC_P,,0,NA,Caneva 1983,,
Saggai_1,SGG1,SUDAN,OpenAir,15.87,32.58,T5025,SGG1_NA,7410,100,MLC_P,,1,NA,Caneva 1983,,
Saggai_1,SGG1,SUDAN,OpenAir,15.87,32.58,T5027,SGG1_NA,7320,110,MLC_P,,1,NA,Caneva 1983,,
Saggai_1,SGG1,SUDAN,OpenAir,15.87,32.58,T5026,SGG1_NA,7250,110,MLC_P,,1,NA,Caneva 1983,,
Saggai_1,SGG1,SUDAN,OpenAir,15.87,32.58,T5024,SGG1_NA,7230,100,MLC_P,,1,NA,Caneva 1983,,
Sai_Island_8-B-10C,8B10C,SUDAN,,20.708,30.325,A2745,L2-102N/106E,8505,25,MLC_FW,-3.2,1,NA,Garcea et al. 2016,,
Sai_Island_8-B-10C,8B10C,SUDAN,,20.708,30.325,A2744,L2-95N/106E,8280,25,OES,-6.1,1,NA,Garcea et al. 2016,,
Sai_Island_8-B-76,8B76,SUDAN,,20.708,30.325,A2308,L2,7460,30,CH,-26.3,1,NA,Garcea et al. 2016,,
Sarourab_II,SRB2,SUDAN,OpenAir,15.85,32.55,HAR3475,SRB2_NA1,9370,110,CH,,1,NA,Mohammed-Ali 1982,,
Sarourab_II,SRB2,SUDAN,OpenAir,15.85,32.55,HAR3476,SRB2_NA2,9330,110,CH,,1,NA,Mohammed-Ali 1982,,
Sarourab_II,SRB2,SUDAN,OpenAir,15.85,32.55,x272,SRB2_NA3,8370,350,CH,,1,NA,Mohammed-Ali 1982,,
Sarourab_II,SRB2,SUDAN,OpenAir,15.85,32.55,Q1536,SRB2_NA4,6407,80,MLC_FW,"0,33",1,NA,Mohammed-Ali 1982,,
Selima_SOP1024,SLMSOP1024,SUDAN,OpenAir,21.37,29.32,POZ64363,NA,7280,40,NA,,1,NA,Jesse et al. 2015,,
Selima_SOP1024,SLMSOP1024,EGYPT,OpenAir,21.37,29.32,POZ63698,NA,7125,35,NA,,1,NA,Jesse et al. 2015,,
Shabona,SHB,SUDAN,OpenAir,14.63,32.27,SUA440,SHB1,7470,240,HUM,,1,NA,Clark 1989,,
Shabona,SHB,SUDAN,OpenAir,14.63,32.27,SUA298,SHB2,7050,120,MLC_P,,1,NA,Clark 1989,,
Shaqadud_Midden_(SI-B),SQD,SUDAN,RS,16.25,33.3,SMU1736,Level42,7785,445,SEEDS,,1,3,Marks 1991: Tab 4.1,mu[Level59]>mu[Level50]>mu[Level42],
Shaqadud_Midden_(SI-B),SQD,SUDAN,RS,16.25,33.3,SMU1290,Level59,7056,321,CH,,1,1,Marks 1991: Tab 4.1,mu[Level59]>mu[Level50]>mu[Level42],
Shaqadud_Midden_(SI-B),SQD,SUDAN,RS,16.25,33.3,SMU1186,Level50,6893,131,CH,,1,2,Marks 1991: Tab 4.1,mu[Level59]>mu[Level50]>mu[Level42],
Shaqadud_S21,SQDS21,SUDAN,RS,16.25,33.3,SMU1310,SQD21_NA,7417,67,MLC_FW,,1,NA,Marks 1991,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GD30181,BIR-EL-OBEIYID-1/PLAYA1,9420,230,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDA2260,PLATEAU/PLAYA1,8580,25,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDA2258,PLATEAU/PLAYA1,8010,30,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDS1202,BIR-EL-OBEIYID-4/PLAYA1,7900,110,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GD11648,WESTSIDE CONCENTRATION,7755,60,OES,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GD19101,STEINPLATZ_H06-3,7530,120,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDS1233,STEINPLATZ_L2_FEAT18,7310,150,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GD30185,BIR-EL-OBEIYID-3/PLAYA1,7250,270,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDS1230,STEINPLATZ_L6_FEAT17,7100,140,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDA2257,SQ.M11,7045,25,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GD11990,STEIPLATZ_L3A_FEAT2,7000,70,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDS1224,SK-PB/08/10,6820,65,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GD11991,BIR-EL-OBEIYID6/PLAYA2,6760,40,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDA2259,SKOB/09/SCM/VILLAGE_FEATURE26,6640,20,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDS1231,BIR-EL-OBEIYID8/PLAYA2,6625,135,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDS1232,HV-PL/09/2-8CM,6450,135,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GD19991A,BIR-EL-OBEIYID7/PLAYA2,6350,85,CH,,0,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDS561,STEINPLATZ_H06-8,6320,60,CH,,1,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDA1188,FEATURE_1-H-2,6300,40,CH,,1,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDA1189,STEINPLATZ_H06-7,6280,40,CH,,1,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDA1193,STEINPLATZ_H06-24,6260,40,CH,,1,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GDA375,STEIPLATZ_2003,6170,40,CH,,1,NA,,,
Sheikh_El_Obeiyid,SHKELOBYD,EGYPT,OpenAir,26.66,27.5,GD19103,STEINPLATZ_H06-9,5600,90,CH,,1,NA,,,
Sheikh_Mustafa_1,SHMF1,SUDAN,OpenAir,15.88,32.61,GrA9834,E15 54CM,7930,50,CH,,1,NA,Fernandez et al. 2003,,
Sheikh_Mustafa_1,SHMF1,SUDAN,OpenAir,15.88,32.61,GrA10529,H11 39CM,7720,110,CH,,1,NA,Fernandez et al. 2003,,
Sheikh_Mustafa_1,SHMF1,SUDAN,OpenAir,15.88,32.61,GrA10530a,G9 48CM,7600,80,CH,,1,NA,Fernandez et al. 2003,,
Shyiata_Siwa_75/1,SHYT_SW75/1,EGYPT,OpenAir,29.5,25.08,SMU241,NA,8817,77,OES,,0,NA,"Close AE (1980). “Current research and recent radiocarbon dates from Northern Africa.” The Journal of African History, 21(2), 145-167. ISSN 0021-8537:Hassan FA (1978). “Archaeological Explorations of the Siwa Oasis Region, Egypt.” Current Anthropology, 19(1), 146-148. ISSN 00113204; Petit-Maire N, Page N, Laforest P (????). “World Data Center A-Paleoclimatology. The Sahara in the Holocene.” ftp://ftp.ncdc.noaa.gov/pub/data/paleo/radiocarbon/sahara.txt.",,
Sitra_83/07,STR83/07,EGYPT,OpenAir,28.67,26.67,KN4280,NA,6820,90,CH,,0,NA,,,
Sitra_83/12,STR83/12,EGYPT,OpenAir,28.67,26.67,KN3223,STEINPLATZ2,6840,65,CH,,0,NA,"Kuper R, Kröpelin S (2006). “Climate-Controlled Holocene Occupation in the Sahara: Motor of Africa's Evolution.” Science, 313(5788), 803-807; Phillipps R, Holdaway S, Wendrich W, Cappers R (2012). “Mid-Holocene occupation of Egypt and global climatic change.” Quaternary international, 251, 64-76. ISSN 1040-6182.",,
Sitra_85/05,STR85/05,EGYPT,OpenAir,28.67,26.67,KN3755,NA,8150,60,OES,-7.01,0,NA,Close AE 1980,,
Sitra_85/05,STR85/05,EGYPT,OpenAir,28.67,26.67,KN3756b,NA,8150,65,CH,,0,NA,"Kuper R, Kröpelin S (2006). “Climate-Controlled Holocene Occupation in the Sahara: Motor of Africa's Evolution.” Science, 313(5788), 803-807; Phillipps R, Holdaway S, Wendrich W, Cappers R (2012). “Mid-Holocene occupation of Egypt and global climatic change.” Quaternary international, 251, 64-76. ISSN 1040-6182.",,
Sitra_85/05,STR85/05,EGYPT,OpenAir,28.67,26.67,KN3555,STEINPLATZ2,6850,70,CH,,0,NA,"Kuper R, Kröpelin S (2006). “Climate-Controlled Holocene Occupation in the Sahara: Motor of Africa's Evolution.” Science, 313(5788), 803-807; Phillipps R, Holdaway S, Wendrich W, Cappers R (2012). “Mid-Holocene occupation of Egypt and global climatic change.” Quaternary international, 251, 64-76. ISSN 1040-6182.",,
Sitra_85/05,STR85/05,EGYPT,OpenAir,28.67,26.67,KN3727,STEINPLATZ3,6760,70,CH,,0,NA,"Kuper R, Kröpelin S (2006). “Climate-Controlled Holocene Occupation in the Sahara: Motor of Africa's Evolution.” Science, 313(5788), 803-807; Phillipps R, Holdaway S, Wendrich W, Cappers R (2012). “Mid-Holocene occupation of Egypt and global climatic change.” Quaternary international, 251, 64-76. ISSN 1040-6182.",,
Sitra_85/05-2,STR85/05-2,EGYPT,OpenAir,28.67,26.67,KN4334,NA,7140,80,CH,,0,NA,Close AE 1980,,
Sitra_85/05-2,STR85/05-2,EGYPT,OpenAir,28.67,26.67,KN4328,NA,6920,85,CH,,0,NA,Close AE 1980,,
Sitra_85/05-2,STR85/05-2,EGYPT,OpenAir,28.67,26.67,KN4335,NA,6808,56,CH,,0,NA,"Freundlich JC, Kuper R, Breunig P, Bertram H (1989). “Radiocarbon dating of ostrich eggshells.” In Kra RS, Srdoc D (eds.), 13th International Radiocarbon Conference, volume 31 number 3, 1030-1034.",,
Sitra_85/05-4,STR85/5-4,EGYPT,OpenAir,28.67,26.67,KN3754,NA,8070,80,OES,-5.86,0,NA,Cziesla E (1993),,
Sitra_85/05-4,STR85/5-4,EGYPT,OpenAir,28.67,26.67,KN3756,NA,7860,65,OES,,0,NA,Cziesla E (1993),,
Sitra_85/06,STR85/06,EGYPT,OpenAir,28.67,26.67,KN3857,STEINPLATZ1,6760,65,CH,,0,NA,Cziesla E (1993),,
Sitra_85/12,STR85/12,EGYPT,OpenAir,28.67,26.67,KN3799,STEINPLATZ1,6420,65,CH,,0,NA,Cziesla E (1993),,
Sitra_85/14,STR85/14,EGYPT,OpenAir,28.67,26.67,KN3785,STEINPLATZ1,6670,65,CH,,0,NA,Cziesla E (1993),,
Siwa_75/29,SW75/29,EGYPT,OpenAir,29.33,25.17,SMU298,NA,6771,75,OES,,0,NA,Cziesla E (1993),,
Siwa_75/30,SW75/30,EGYPT,OpenAir,29.63,26.5,WSU1693,NA,7800,180,OES,,0,NA,Cziesla E (1993),,
Siwa_76/11-7,SW76/11,EGYPT,OpenAir,29.83,26.17,WSU1695,NA,9120,155,OES,,0,NA,Cziesla E (1993),,
Siwa_76/24,SW76/24,EGYPT,OpenAir,29.83,26.17,WSU1694,NA,7960,140,OES,,0,NA,Cziesla E (1993),,
Sphinx,SBK.W-60,SUDAN,OpenAir,16.31243,32.63504,Poz48347,Trench 2 B5,8220,40,MLC_U,,1,NA,,,
Tagalagal,TGL,NIGER,RS,17.83,8.77,172Orsay,30CM,9370,130,CH,,1,1,Roset 1983,mu[30CM]>mu[TOP],
Tagalagal,TGL,NIGER,RS,17.83,8.77,173Orsay,TOP,9330,130,CH,,1,2,Roset 1983,mu[30CM]>mu[TOP],
Tagalagal,TGL,NIGER,RS,17.83,8.77,ParisVI,NA/3,9150,90,CH,,1,NA,Roset 1983,,
Tagalagal,TGL,NIGER,RS,17.83,8.77,Nancy,NA/4,9000,120,CH,,1,NA,Roset 1983,,
Tagra,TGR,SUDAN,OpenAir,13.93,32.36,ISTINC1485,L4,8370,350,MLC_FW,,0,1,Adamson et al. 1974,mu[L4]>mu[L2],
Tagra,TGR,SUDAN,OpenAir,13.93,32.36,SUA68,L2,8130,225,MLC_FW,,0,2,Adamson et al. 1974,mu[L4]>mu[L2],
Takarkori,TAK,LIBYA,RS,24.56,10.49,UGAMS01844,L408,8820,60,CH,,1,1,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,UGAMS10150,L351,8410,30,CH,,1,2,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,UGAMS10147,L346,8410,30,CH,,1,3,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31072,L136,8290,140,CH,"-24,6",1,4,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31067,L103,8080,110,SOIL,"-17,4",1,6,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,LTL366A,L101,8049,40,CH,"-25,8",1,7,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31065,L129,8040,110,SOIL,"-19,7",1,5,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,LTL368A,L96,8031,65,CH,,1,8,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,LTL910A,H8,7973,45,HUM,,1,9,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,UGAMS8708,L359,7930,30,SEEDS,,1,10,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,UGAMS10148,L337,7910,30,SEEDS,,1,11,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31068,L103,7890,110,SOIL,"-17,8",1,6,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,LTL365A,L96/103,7820,50,DUNG,,1,8,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,LTL364A,L150,7801,35,CH,,1,6,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31070,L123,7730,100,CH,"-24,5",1,12,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,LTL369A,L82,7694,60,CH,"-21,6",1,13,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31069,L108,7580,110,SOIL,"-17,6",1,14,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31066,L96pagl,7470,100,SOIL,"-20,8",1,15,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,LTL914A,H14,7327,65,NA,,1,16,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,LTL1586A,H12,7155,65,NA,,1,17,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
Takarkori,TAK,LIBYA,RS,24.56,10.49,GX31076AMS,H7,7130,70,NA,,1,19,Cherkinsky & di Lernia 2013,mu[L408]>mu[L351]>mu[L346]>[L136]>mu[L129]>mu[L103]&mu[L150]>mu[L101]>mu[L96]&mu[L96/103]>mu[H8]>mu[L359]>mu[L337]>mu[L123]>mu[L82]>mu[L108}>mu{L96pagl]>mu[H14]>mu[H12]>mu[L93]>mu[H7]>mu[L41]>mu[H10]>mu[H6]>mu[H11]>mu[H4]>mu[H5],
